date,hospital_branch,weekday,total_beds,icu_beds,occupied_beds,occupied_icu_beds,available_beds,admissions,discharges,emergency_cases,staff_available
3/17/2025,Metro Hospital,Sunday,279,60,264,55,16,40,26,26,51
3/18/2025,Metro Hospital,Sunday,227,41,224,40,1,45,23,33,81
3/19/2025,Metro Hospital,Friday,176,31,129,33,47,24,41,26,108
3/20/2025,Metro Hospital,Friday,174,33,147,24,24,29,49,32,89
3/21/2025,Metro Hospital,Sunday,238,52,200,37,35,21,43,30,104
3/22/2025,Metro Hospital,Wednesday,237,53,180,40,54,59,35,11,64
3/23/2025,Metro Hospital,Tuesday,227,41,222,17,1,26,15,13,71
3/24/2025,Metro Hospital,Wednesday,173,30,177,30,-1,49,38,23,104
3/25/2025,Metro Hospital,Saturday,237,53,186,51,52,46,38,16,77
3/26/2025,Metro Hospital,Wednesday,177,32,156,31,18,36,50,19,64
3/27/2025,Metro Hospital,Friday,280,60,266,52,13,32,24,13,77
3/28/2025,Metro Hospital,Wednesday,279,62,273,61,7,30,35,19,107
3/29/2025,Metro Hospital,Tuesday,280,60,251,37,30,55,26,28,73
3/30/2025,Metro Hospital,Monday,225,42,213,17,15,32,20,26,55
3/31/2025,Metro Hospital,Friday,227,39,181,25,43,29,28,33,87
4/1/2025,Metro Hospital,Wednesday,282,60,279,33,0,60,43,24,56
4/2/2025,Metro Hospital,Saturday,225,43,228,18,-1,32,22,14,113
4/3/2025,Metro Hospital,Monday,225,43,201,34,29,51,17,28,68
4/4/2025,Metro Hospital,Thursday,226,41,192,30,30,49,28,18,104
4/5/2025,Metro Hospital,Monday,282,61,278,37,-1,33,24,23,104
4/6/2025,Metro Hospital,Monday,279,61,279,60,2,36,30,14,105
4/7/2025,Metro Hospital,Saturday,238,54,234,46,1,22,20,11,70
4/8/2025,Metro Hospital,Tuesday,173,30,173,32,5,41,44,21,71
4/9/2025,Metro Hospital,Wednesday,174,32,174,27,-2,45,40,25,83
4/10/2025,Metro Hospital,Sunday,174,31,173,29,0,72,14,24,61
4/11/2025,Metro Hospital,Saturday,228,39,228,24,1,31,27,30,69
4/12/2025,Metro Hospital,Thursday,177,30,173,13,1,57,33,16,74
4/13/2025,Metro Hospital,Friday,237,55,235,49,-1,45,27,16,66
4/14/2025,Metro Hospital,Thursday,235,51,235,35,2,50,20,13,105
4/15/2025,Metro Hospital,Sunday,238,55,185,43,53,23,52,27,74
4/16/2025,Metro Hospital,Sunday,234,51,236,47,-1,51,35,17,109
4/17/2025,Metro Hospital,Thursday,236,53,237,53,-2,30,18,32,87
4/18/2025,Metro Hospital,Sunday,227,42,193,37,32,55,50,18,65
4/19/2025,Metro Hospital,Wednesday,281,63,282,33,2,57,42,26,56
4/20/2025,Metro Hospital,Saturday,237,55,234,45,1,33,32,29,94
4/21/2025,Metro Hospital,Wednesday,177,33,174,29,0,30,23,19,88
4/22/2025,Metro Hospital,Wednesday,281,61,279,57,2,54,34,34,66
4/23/2025,Metro Hospital,Sunday,235,51,222,55,17,44,53,17,68
4/24/2025,Metro Hospital,Saturday,175,29,175,21,-1,59,29,22,91
4/25/2025,Metro Hospital,Wednesday,281,60,256,35,24,52,47,33,108
4/26/2025,Metro Hospital,Wednesday,225,40,211,30,16,48,46,17,65
4/27/2025,Metro Hospital,Friday,175,33,173,12,1,41,35,28,115
4/28/2025,Metro Hospital,Sunday,173,30,175,19,0,40,13,15,91
4/29/2025,Metro Hospital,Saturday,227,41,193,34,30,36,34,20,104
4/30/2025,Metro Hospital,Saturday,174,30,97,15,80,21,48,31,57
5/1/2025,Metro Hospital,Friday,226,42,179,27,46,30,28,30,88
5/2/2025,Metro Hospital,Tuesday,175,31,176,24,-1,43,14,30,97
5/3/2025,Metro Hospital,Wednesday,175,30,174,28,0,50,36,20,108
5/4/2025,Metro Hospital,Friday,236,52,238,52,-1,46,28,17,65
5/5/2025,Metro Hospital,Monday,236,53,193,51,43,33,26,25,61
5/6/2025,Metro Hospital,Thursday,227,39,187,21,40,26,45,8,86
5/7/2025,Metro Hospital,Tuesday,282,61,272,64,8,24,34,25,70
5/8/2025,Metro Hospital,Wednesday,224,42,214,33,14,19,33,20,50
5/9/2025,Metro Hospital,Sunday,238,54,236,50,0,42,29,22,109
5/10/2025,Metro Hospital,Saturday,226,39,210,20,14,26,42,34,52
5/11/2025,Metro Hospital,Tuesday,175,29,177,30,-1,52,34,15,58
5/12/2025,Metro Hospital,Sunday,280,64,254,49,26,56,55,35,95
5/13/2025,Metro Hospital,Tuesday,176,30,174,22,-2,44,17,31,94
5/14/2025,Metro Hospital,Monday,226,39,193,40,30,33,54,15,101
5/15/2025,Metro Hospital,Friday,226,40,224,30,2,50,36,15,112
5/16/2025,Metro Hospital,Saturday,238,54,235,46,0,62,27,25,107
5/17/2025,Metro Hospital,Sunday,282,62,253,63,27,22,39,30,86
5/18/2025,Metro Hospital,Thursday,234,54,206,46,32,38,38,21,88
5/19/2025,Metro Hospital,Wednesday,278,60,279,24,-2,49,14,16,84
5/20/2025,Metro Hospital,Thursday,238,55,235,31,3,52,21,13,105
5/21/2025,Metro Hospital,Wednesday,234,53,229,41,4,48,27,19,58
5/22/2025,Metro Hospital,Wednesday,177,31,173,10,0,52,19,18,89
5/23/2025,Metro Hospital,Thursday,173,33,169,12,7,43,50,33,99
5/24/2025,Metro Hospital,Saturday,225,41,197,27,27,55,50,14,79
5/25/2025,Metro Hospital,Friday,227,40,196,29,32,33,29,29,73
5/26/2025,Metro Hospital,Sunday,235,55,204,36,35,23,42,27,104
5/27/2025,Metro Hospital,Saturday,226,42,202,38,24,38,50,16,66
5/28/2025,Metro Hospital,Wednesday,281,61,253,33,26,50,47,32,107
5/29/2025,Metro Hospital,Wednesday,235,51,223,49,14,33,31,29,64
5/30/2025,Metro Hospital,Wednesday,279,63,265,48,17,48,18,34,117
5/31/2025,Metro Hospital,Monday,236,55,196,49,40,34,24,26,60
6/1/2025,Metro Hospital,Thursday,236,54,234,38,-2,53,26,16,79
6/2/2025,Metro Hospital,Saturday,175,31,149,23,29,32,50,14,117
6/3/2025,Metro Hospital,Thursday,237,52,235,51,-2,27,21,28,88
6/4/2025,Metro Hospital,Wednesday,226,40,204,35,24,43,40,20,84
6/5/2025,Metro Hospital,Sunday,224,42,228,20,0,41,19,28,107
6/6/2025,Metro Hospital,Saturday,280,63,239,61,41,36,40,28,78
6/7/2025,Metro Hospital,Wednesday,238,53,226,43,14,22,30,30,90
6/8/2025,Metro Hospital,Thursday,238,54,235,47,2,26,23,34,100
6/9/2025,Metro Hospital,Monday,175,29,177,31,-2,60,49,28,105
6/10/2025,Metro Hospital,Thursday,228,43,182,20,44,47,43,29,112
6/11/2025,Metro Hospital,Wednesday,234,51,201,43,36,37,47,13,111
6/12/2025,Metro Hospital,Friday,176,31,168,32,4,56,39,18,74
6/13/2025,Metro Hospital,Sunday,279,64,254,64,24,25,36,33,86
6/14/2025,Metro Hospital,Thursday,280,61,280,32,-2,52,39,11,104
6/15/2025,Metro Hospital,Thursday,224,42,220,24,5,41,42,23,95
6/16/2025,Metro Hospital,Friday,235,53,220,44,16,34,47,11,75
6/17/2025,Metro Hospital,Friday,282,62,240,57,38,58,17,32,81
6/18/2025,Metro Hospital,Saturday,236,54,238,47,-2,44,38,18,71
6/19/2025,Metro Hospital,Wednesday,238,53,231,41,4,51,25,18,58
6/20/2025,Metro Hospital,Monday,174,31,177,9,0,42,23,36,113
6/21/2025,Metro Hospital,Wednesday,226,41,224,37,0,36,38,11,103
6/22/2025,Metro Hospital,Monday,280,60,205,46,74,67,52,15,83
6/23/2025,Metro Hospital,Monday,234,51,228,48,11,35,42,19,69
6/24/2025,Metro Hospital,Friday,279,61,262,33,18,27,21,26,78
6/25/2025,Metro Hospital,Wednesday,282,64,254,20,28,25,52,20,92
6/26/2025,Metro Hospital,Tuesday,227,43,168,33,56,51,46,14,100
6/27/2025,Metro Hospital,Thursday,235,55,231,38,5,48,38,33,61
6/28/2025,Metro Hospital,Wednesday,224,42,217,36,11,41,36,21,100
6/29/2025,Metro Hospital,Tuesday,224,43,224,22,2,47,40,27,62
6/30/2025,Metro Hospital,Friday,236,55,227,47,6,41,22,10,118
7/1/2025,Metro Hospital,Sunday,177,31,166,30,12,40,17,23,95
7/2/2025,Metro Hospital,Saturday,281,63,267,62,10,56,49,15,55
7/3/2025,Metro Hospital,Saturday,282,63,267,29,17,28,40,27,59
7/4/2025,Metro Hospital,Thursday,234,52,237,40,2,53,25,19,78
7/5/2025,Metro Hospital,Monday,282,61,282,60,1,53,20,14,96
7/6/2025,Metro Hospital,Wednesday,173,29,173,17,1,23,20,15,55
7/7/2025,Metro Hospital,Sunday,227,39,226,22,-2,26,25,17,80
7/8/2025,Metro Hospital,Thursday,226,41,225,27,-2,58,32,34,110
7/9/2025,Metro Hospital,Thursday,175,29,174,14,5,46,53,11,105
7/10/2025,Metro Hospital,Tuesday,225,41,183,31,42,53,48,14,99
7/11/2025,Metro Hospital,Saturday,281,63,279,35,2,34,17,17,58
7/12/2025,Metro Hospital,Wednesday,281,63,278,57,0,50,33,17,54
7/13/2025,Metro Hospital,Sunday,281,63,278,42,3,26,27,29,98
7/14/2025,Metro Hospital,Sunday,279,63,248,55,32,20,45,29,119
7/15/2025,Metro Hospital,Saturday,238,51,238,42,1,52,22,26,101
7/16/2025,Metro Hospital,Tuesday,227,39,226,22,1,66,51,22,71
7/17/2025,Metro Hospital,Sunday,176,31,165,21,11,40,55,32,115
7/18/2025,Metro Hospital,Saturday,236,53,178,51,59,40,51,21,90
7/19/2025,Metro Hospital,Saturday,175,30,174,25,1,47,35,34,117
7/20/2025,Metro Hospital,Friday,281,60,278,39,1,53,16,26,84
7/21/2025,Metro Hospital,Friday,227,39,224,31,-2,57,50,33,101
7/22/2025,Metro Hospital,Saturday,175,32,175,25,-1,42,13,33,53
7/23/2025,Metro Hospital,Saturday,238,52,235,45,2,47,39,29,92
7/24/2025,Metro Hospital,Friday,279,63,282,60,0,26,23,18,63
7/25/2025,Metro Hospital,Saturday,228,43,205,41,21,23,44,34,71
7/26/2025,Metro Hospital,Tuesday,280,61,282,35,-1,62,44,14,107
7/27/2025,Metro Hospital,Tuesday,224,42,217,21,11,50,32,35,82
7/28/2025,Metro Hospital,Saturday,175,30,174,29,1,35,20,21,106
7/29/2025,Metro Hospital,Monday,236,54,229,55,5,24,30,16,72
7/30/2025,Metro Hospital,Wednesday,235,54,182,43,55,62,34,15,63
7/31/2025,Metro Hospital,Monday,235,53,217,43,17,26,44,28,98
8/1/2025,Metro Hospital,Saturday,175,30,177,21,0,56,33,24,56
8/2/2025,Metro Hospital,Thursday,226,43,191,33,34,53,28,18,71
8/3/2025,Metro Hospital,Tuesday,238,52,234,54,-2,50,32,25,75
8/4/2025,Metro Hospital,Friday,237,53,218,42,18,31,50,15,114
8/5/2025,Metro Hospital,Sunday,278,61,230,63,50,32,38,20,86
8/6/2025,Metro Hospital,Thursday,173,30,176,28,0,51,29,22,109
8/7/2025,Metro Hospital,Wednesday,175,33,159,27,13,57,47,14,78
8/8/2025,Metro Hospital,Saturday,228,40,226,31,-2,33,23,18,96
8/9/2025,Metro Hospital,Friday,224,39,187,33,41,40,44,11,80
8/10/2025,Metro Hospital,Thursday,227,42,200,15,26,37,42,19,70
8/11/2025,Metro Hospital,Tuesday,278,63,275,17,9,29,35,24,58
8/12/2025,Metro Hospital,Thursday,177,31,177,20,-2,68,18,26,58
8/13/2025,Metro Hospital,Saturday,282,60,279,36,-1,56,46,31,57
8/14/2025,Metro Hospital,Sunday,227,40,210,29,18,26,16,16,116
8/15/2025,Metro Hospital,Tuesday,237,51,235,45,-1,48,26,15,66
8/16/2025,Metro Hospital,Saturday,175,30,139,29,36,38,45,31,95
8/17/2025,Metro Hospital,Friday,228,42,186,34,37,37,18,15,57
8/18/2025,Metro Hospital,Sunday,175,32,177,23,-2,46,25,12,77
8/19/2025,Metro Hospital,Sunday,174,30,151,27,22,29,16,12,120
8/20/2025,Metro Hospital,Sunday,175,32,165,17,9,41,54,33,114
8/21/2025,Metro Hospital,Monday,177,29,134,25,41,33,48,32,107
8/22/2025,Metro Hospital,Thursday,228,41,183,24,44,47,46,27,113
8/23/2025,Metro Hospital,Friday,176,31,174,28,3,52,26,33,118
8/24/2025,Metro Hospital,Friday,175,33,147,12,28,28,49,19,98
8/25/2025,Metro Hospital,Wednesday,176,33,137,30,38,27,43,17,101
8/26/2025,Metro Hospital,Tuesday,236,55,235,53,1,54,18,15,106
8/27/2025,Metro Hospital,Tuesday,280,64,279,58,-2,57,24,29,109
8/28/2025,Metro Hospital,Sunday,281,60,253,61,30,40,37,32,94
8/29/2025,Metro Hospital,Tuesday,228,42,227,42,1,65,25,10,58
8/30/2025,Metro Hospital,Thursday,176,32,174,29,0,61,16,9,71
8/31/2025,Metro Hospital,Monday,224,43,196,37,29,34,55,16,102
9/1/2025,Metro Hospital,Friday,174,32,175,16,-1,47,30,28,105
9/2/2025,Metro Hospital,Sunday,278,62,247,46,30,58,30,10,72
9/3/2025,Metro Hospital,Thursday,279,64,280,31,0,49,42,23,111
9/4/2025,Metro Hospital,Thursday,236,54,238,52,1,56,27,29,100
9/5/2025,Metro Hospital,Monday,238,51,231,51,7,26,29,16,72
9/6/2025,Metro Hospital,Thursday,282,60,179,50,102,27,47,22,103
9/7/2025,Metro Hospital,Saturday,226,39,228,17,2,32,20,16,114
9/8/2025,Metro Hospital,Wednesday,282,60,237,24,40,22,53,14,68
9/9/2025,Metro Hospital,Monday,225,42,196,23,29,56,40,18,97
9/10/2025,Metro Hospital,Monday,281,62,260,63,23,54,47,12,73
9/11/2025,Metro Hospital,Tuesday,174,31,176,22,0,40,18,29,94
9/12/2025,Metro Hospital,Monday,280,64,256,60,23,53,48,12,72
9/13/2025,Metro Hospital,Monday,177,30,153,32,21,29,42,24,114
9/14/2025,Metro Hospital,Thursday,281,61,278,15,1,61,34,15,55
9/15/2025,Metro Hospital,Wednesday,281,63,282,60,0,55,23,18,76
9/16/2025,Metro Hospital,Tuesday,174,32,170,32,4,45,47,24,71
9/17/2025,Metro Hospital,Friday,234,52,235,53,-2,47,25,17,64
9/18/2025,Metro Hospital,Tuesday,177,31,174,21,-1,42,18,28,98
9/19/2025,Metro Hospital,Wednesday,278,63,264,48,15,48,18,32,117
9/20/2025,Metro Hospital,Wednesday,280,60,278,64,2,57,19,23,56
9/21/2025,Metro Hospital,Thursday,279,61,267,57,9,24,35,24,102
9/22/2025,Metro Hospital,Wednesday,173,32,176,30,1,47,37,19,106
9/23/2025,Metro Hospital,Friday,235,52,237,40,-2,66,24,11,109
9/24/2025,Metro Hospital,Friday,238,54,235,45,0,58,19,29,114
9/25/2025,Metro Hospital,Wednesday,175,33,146,16,32,20,46,19,79
9/26/2025,Metro Hospital,Thursday,224,42,197,16,29,46,47,16,55
9/27/2025,Metro Hospital,Tuesday,174,33,175,30,1,51,27,30,88
9/28/2025,Metro Hospital,Sunday,177,30,177,27,-1,56,26,22,115
9/29/2025,Metro Hospital,Friday,173,31,174,32,-1,47,19,30,69
9/30/2025,Metro Hospital,Sunday,237,54,201,36,36,24,42,31,101
10/1/2025,Metro Hospital,Saturday,235,53,213,41,23,23,33,14,66
10/2/2025,Metro Hospital,Friday,278,63,279,38,1,56,18,24,81
10/3/2025,Metro Hospital,Wednesday,280,63,281,15,2,30,15,17,108
10/4/2025,Metro Hospital,Friday,174,31,175,27,2,50,25,32,117
10/5/2025,Metro Hospital,Tuesday,173,33,125,5,48,22,40,25,68
10/6/2025,Metro Hospital,Monday,235,55,172,38,66,47,52,11,107
10/7/2025,Metro Hospital,Friday,224,42,162,34,68,24,47,14,57
10/8/2025,Metro Hospital,Thursday,282,64,233,41,49,21,51,11,115
10/9/2025,Metro Hospital,Wednesday,224,40,181,25,48,22,20,21,97
10/10/2025,Metro Hospital,Tuesday,228,41,227,39,1,26,22,19,52
10/11/2025,Metro Hospital,Friday,228,41,224,38,-1,45,46,35,66
10/12/2025,Metro Hospital,Saturday,281,62,238,58,42,35,38,27,78
10/13/2025,Metro Hospital,Saturday,225,39,226,23,2,55,52,16,101
10/14/2025,Metro Hospital,Saturday,280,63,278,33,3,36,29,12,108
10/15/2025,Metro Hospital,Thursday,279,62,255,63,25,31,46,22,110
10/16/2025,Metro Hospital,Sunday,234,55,202,41,30,30,43,23,96
10/17/2025,Metro Hospital,Saturday,227,41,225,26,2,35,20,23,117
10/18/2025,Metro Hospital,Monday,225,41,214,30,8,26,18,25,108
10/19/2025,Metro Hospital,Thursday,237,54,235,45,1,39,34,23,52
10/20/2025,Metro Hospital,Sunday,279,60,282,36,-2,42,34,12,98
10/21/2025,Metro Hospital,Tuesday,279,60,271,62,6,45,23,25,79
10/22/2025,Metro Hospital,Friday,173,31,162,24,11,40,51,17,93
10/23/2025,Metro Hospital,Wednesday,227,42,214,33,13,41,54,34,99
10/24/2025,Metro Hospital,Thursday,224,42,201,17,25,36,45,18,68
10/25/2025,Metro Hospital,Wednesday,224,39,152,35,74,25,33,20,82
10/26/2025,Metro Hospital,Tuesday,173,33,174,26,-2,68,21,21,100
10/27/2025,Metro Hospital,Friday,234,55,234,53,-1,65,42,22,117
10/28/2025,Metro Hospital,Thursday,177,30,166,23,10,48,44,12,73
10/29/2025,Metro Hospital,Tuesday,279,64,235,49,46,45,17,17,102
10/30/2025,Metro Hospital,Monday,279,61,282,35,-2,27,14,27,60
10/31/2025,Metro Hospital,Monday,279,60,274,47,10,26,35,10,48
11/1/2025,Metro Hospital,Monday,224,43,218,25,8,39,36,16,74
11/2/2025,Metro Hospital,Sunday,174,31,174,18,2,35,19,26,87
11/3/2025,Metro Hospital,Friday,173,33,174,28,1,69,30,23,110
11/4/2025,Metro Hospital,Saturday,237,55,231,36,6,43,17,19,105
11/5/2025,Metro Hospital,Saturday,236,52,236,47,0,32,33,31,96
11/6/2025,Metro Hospital,Monday,225,43,228,41,-2,41,25,27,85
11/7/2025,Metro Hospital,Friday,279,60,274,45,5,50,18,30,64
11/8/2025,Metro Hospital,Tuesday,278,64,276,61,4,25,31,23,70
11/9/2025,Metro Hospital,Monday,236,52,219,52,17,43,33,29,109
11/10/2025,Metro Hospital,Sunday,176,33,175,3,1,53,46,33,77
11/11/2025,Metro Hospital,Wednesday,236,53,199,40,37,35,48,13,109
11/12/2025,Metro Hospital,Sunday,225,43,180,27,43,41,20,9,107
11/13/2025,Metro Hospital,Wednesday,226,41,213,20,14,29,48,18,53
11/14/2025,Metro Hospital,Friday,226,41,226,35,2,68,39,20,49
11/15/2025,Metro Hospital,Monday,234,52,237,48,-2,68,53,36,55
11/16/2025,Metro Hospital,Wednesday,280,62,282,17,1,43,14,36,64
11/17/2025,Metro Hospital,Sunday,173,29,162,29,13,38,17,20,96
11/18/2025,Metro Hospital,Tuesday,235,55,222,46,15,46,45,17,67
11/19/2025,Metro Hospital,Tuesday,225,42,169,33,58,50,47,16,98
11/20/2025,Metro Hospital,Friday,235,52,235,36,2,43,15,22,64
11/21/2025,Metro Hospital,Thursday,278,62,273,42,6,45,48,24,79
11/22/2025,Metro Hospital,Saturday,238,55,238,51,2,51,30,18,87
11/23/2025,Metro Hospital,Monday,226,39,196,40,29,34,55,17,101
11/24/2025,Metro Hospital,Saturday,278,63,202,40,80,30,52,19,116
11/25/2025,Metro Hospital,Wednesday,224,41,154,34,72,25,33,18,79
11/26/2025,Metro Hospital,Friday,281,64,193,52,89,35,16,13,92
11/27/2025,Metro Hospital,Saturday,174,30,161,29,15,59,46,28,54
11/28/2025,Metro Hospital,Saturday,278,63,276,12,2,29,32,9,84
11/29/2025,Metro Hospital,Thursday,228,39,228,37,-2,50,14,12,94
11/30/2025,Metro Hospital,Sunday,279,64,212,26,67,27,35,9,117
12/1/2025,Metro Hospital,Wednesday,224,40,215,34,13,43,51,33,101
12/2/2025,Metro Hospital,Thursday,282,60,280,19,1,56,23,36,120
12/3/2025,Metro Hospital,Saturday,235,53,199,41,33,23,36,33,62
12/4/2025,Metro Hospital,Sunday,236,52,233,51,-1,24,24,28,114
12/5/2025,Metro Hospital,Tuesday,176,31,173,27,0,52,34,14,58
12/6/2025,Metro Hospital,Saturday,225,39,185,40,43,33,53,25,56
12/7/2025,Metro Hospital,Sunday,224,41,194,32,32,37,40,16,114
12/8/2025,Metro Hospital,Wednesday,237,51,222,46,12,20,30,29,92
12/9/2025,Metro Hospital,Thursday,174,33,170,22,2,26,33,15,55
12/10/2025,Metro Hospital,Sunday,224,43,180,32,46,49,45,33,97
12/11/2025,Metro Hospital,Wednesday,236,52,209,45,25,30,24,13,64
12/12/2025,Metro Hospital,Friday,238,52,186,37,51,29,42,27,114
12/13/2025,Metro Hospital,Tuesday,280,62,226,30,56,40,32,29,76
12/14/2025,Metro Hospital,Tuesday,235,52,210,40,28,34,28,18,67
12/15/2025,Metro Hospital,Wednesday,278,62,282,42,0,50,16,22,71
12/16/2025,Metro Hospital,Thursday,176,33,173,23,-2,69,20,28,58
12/17/2025,Metro Hospital,Tuesday,281,60,202,50,81,40,25,34,109
12/18/2025,Metro Hospital,Thursday,280,64,233,35,48,23,23,25,108
12/19/2025,Metro Hospital,Monday,236,55,232,54,7,26,27,19,71
12/20/2025,Metro Hospital,Monday,282,64,257,63,21,54,47,16,74
12/21/2025,Metro Hospital,Saturday,237,52,235,48,2,37,29,25,104
12/22/2025,Metro Hospital,Monday,281,62,281,62,1,32,28,14,105
12/23/2025,Metro Hospital,Thursday,228,39,224,34,-2,70,34,26,54
12/24/2025,Metro Hospital,Tuesday,177,31,177,26,-1,51,29,27,89
12/25/2025,Metro Hospital,Monday,234,52,230,46,7,32,30,15,87
12/26/2025,Metro Hospital,Friday,278,61,282,25,-1,61,20,26,88
12/27/2025,Metro Hospital,Tuesday,173,31,176,24,-1,40,14,28,97
12/28/2025,Metro Hospital,Saturday,173,32,97,12,77,19,44,32,55
12/29/2025,Metro Hospital,Friday,224,41,200,32,26,28,31,16,112
12/30/2025,Metro Hospital,Sunday,177,30,161,10,17,52,29,22,117
12/31/2025,Metro Hospital,Tuesday,174,31,177,29,-2,33,25,24,91
1/1/2026,Metro Hospital,Friday,175,31,175,10,2,44,34,27,98
1/2/2026,Metro Hospital,Thursday,173,30,169,13,9,43,50,32,97
1/3/2026,Metro Hospital,Wednesday,279,62,282,28,-1,43,24,12,76
1/4/2026,Metro Hospital,Sunday,280,61,282,25,1,47,24,15,81
1/5/2026,Metro Hospital,Tuesday,237,54,236,49,0,69,37,23,62
1/6/2026,Metro Hospital,Friday,238,51,232,50,3,32,35,17,73
1/7/2026,Metro Hospital,Saturday,238,54,237,47,0,20,21,14,70
1/8/2026,Metro Hospital,Monday,224,40,201,36,29,51,15,27,65
1/9/2026,Metro Hospital,Friday,281,64,275,40,2,54,18,25,85
1/10/2026,Metro Hospital,Sunday,278,64,253,45,23,54,52,32,98
1/11/2026,Metro Hospital,Friday,281,64,270,36,11,53,51,27,118
1/12/2026,Metro Hospital,Monday,281,62,281,56,-2,55,18,17,97
1/13/2026,Metro Hospital,Friday,173,31,176,31,2,63,46,14,81
1/14/2026,Metro Hospital,Thursday,226,42,190,21,39,27,42,10,82
1/15/2026,Metro Hospital,Thursday,228,40,224,40,2,60,52,26,48
1/16/2026,Metro Hospital,Tuesday,278,61,252,36,30,54,25,30,71
1/17/2026,Metro Hospital,Friday,238,55,219,41,14,32,50,14,114
1/18/2026,Metro Hospital,Sunday,224,40,225,21,0,41,19,30,103
1/19/2026,Metro Hospital,Friday,224,40,228,43,0,37,19,18,55
1/20/2026,Metro Hospital,Tuesday,279,64,231,43,48,43,54,16,67
1/21/2026,Metro Hospital,Wednesday,281,62,281,23,1,51,13,17,84
1/22/2026,Metro Hospital,Tuesday,176,29,134,13,41,61,35,26,63
1/23/2026,Metro Hospital,Monday,279,64,240,37,38,39,51,21,71
1/24/2026,Metro Hospital,Wednesday,224,41,221,42,4,47,34,29,115
1/25/2026,Metro Hospital,Monday,224,40,210,33,16,20,35,18,67
1/26/2026,Metro Hospital,Wednesday,236,53,234,43,-2,59,26,9,92
1/27/2026,Metro Hospital,Wednesday,279,63,280,60,-2,48,35,29,95
1/28/2026,Metro Hospital,Wednesday,237,55,187,34,50,22,51,17,64
1/29/2026,Metro Hospital,Tuesday,280,64,278,37,0,59,20,21,63
1/30/2026,Metro Hospital,Thursday,177,29,146,27,26,21,33,36,52
1/31/2026,Metro Hospital,Thursday,177,33,149,31,30,53,41,21,109
2/1/2026,Metro Hospital,Friday,227,42,180,26,44,27,30,30,86
2/2/2026,Metro Hospital,Saturday,280,60,209,39,72,58,40,22,86
2/3/2026,Metro Hospital,Saturday,177,33,175,14,1,46,37,32,75
2/4/2026,Metro Hospital,Tuesday,281,63,282,54,1,55,27,29,108
2/5/2026,Metro Hospital,Monday,234,51,219,43,17,46,41,17,71
2/6/2026,Metro Hospital,Saturday,225,40,228,42,0,64,30,11,53
2/7/2026,Metro Hospital,Thursday,237,52,234,50,2,44,32,26,107
2/8/2026,Metro Hospital,Thursday,174,29,175,6,0,48,19,23,69
2/9/2026,Metro Hospital,Monday,278,64,238,52,40,29,35,28,62
2/10/2026,Metro Hospital,Tuesday,225,39,228,20,1,33,20,17,74
2/11/2026,Metro Hospital,Monday,225,41,228,32,0,46,33,17,84
2/12/2026,Metro Hospital,Thursday,278,60,282,17,-1,60,36,15,57
2/13/2026,Metro Hospital,Wednesday,282,63,280,45,0,50,15,20,69
2/14/2026,Metro Hospital,Tuesday,227,41,227,34,-2,68,21,33,93
2/15/2026,Metro Hospital,Monday,234,55,218,44,19,42,54,26,55
2/16/2026,Metro Hospital,Thursday,278,61,231,38,47,22,26,24,106
2/17/2026,Metro Hospital,Monday,175,33,172,26,5,39,45,33,97
2/18/2026,Metro Hospital,Sunday,282,64,280,37,2,40,30,15,80
2/19/2026,Metro Hospital,Wednesday,228,42,213,27,15,47,48,18,66
2/20/2026,Metro Hospital,Wednesday,173,32,142,25,36,40,38,19,91
2/21/2026,Metro Hospital,Tuesday,173,31,173,29,1,47,17,36,83
2/22/2026,Metro Hospital,Tuesday,176,33,173,27,2,68,22,20,101
2/23/2026,Metro Hospital,Thursday,174,29,153,29,19,43,41,15,106
2/24/2026,Metro Hospital,Wednesday,234,53,235,51,0,34,19,22,80
2/25/2026,Metro Hospital,Friday,225,43,147,30,75,36,43,33,74
2/26/2026,Metro Hospital,Friday,175,31,165,26,11,42,53,17,92
2/27/2026,Metro Hospital,Tuesday,174,33,174,14,2,30,21,22,91
2/28/2026,Metro Hospital,Tuesday,224,43,213,18,9,52,33,34,86
3/1/2026,Metro Hospital,Monday,280,62,206,44,74,67,54,12,83
